x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
20.405854, 12.500550, -9.545648, NaN, NaN, -3.007445, -37.632708, 11.931978, -4.430735, 6.417604, NaN, -6.693773, 12.432085, NaN, -1.405294, 0.501663, 9.288251, 9.024564, NaN, NaN, 7.044277, 1.001269, 35.499377, 14.151671, 10.155740, NaN, 14.858404, 7.162551, -9.552982, -4.204407, -15.467071, -8.320088, -15.937857, -14.169206, -11.261874, -5.267839, -6.747902, 1.953303, 1.542846, -14.815339, 13.465307, 0.192771, -12.684436, -12.478406, -10.755129, -21.163118, 0.466273, NaN, 6.123327, NaN, -8.543008, 10.162436, 6.528339, 3.275219, -0.888443, 3.746363, NaN, 14.834354, 12.999014, 0.809109, 13.195413, -7.197956, 11.423220, 2.086585, 4.163960, NaN, 2.267299, -28.322291, -22.733568, 6.215735, 4.546994, -8.374964, 10.875504, -7.364879, -9.867604, 12.632417, -10.643803, 1.152189, 6.751755, 8.034408, 7.793910, -12.073052, 6.058090, 4.508386, 6.190157, 18.855552, 2.145873, 13.639894, -8.854924, NaN, NaN, 0.500002, -16.270465, 20.887883, -16.482502, G, H, NaN, NaN, J
NaN, 17.650640, -7.697780, 2.038439, -17.252613, 1.097539, -37.821037, NaN, -0.237391, 9.917806, 7.806299, -5.231779, 14.096270, -4.845432, -0.763087, 6.684416, 12.913236, 11.148034, 14.433035, -19.437384, 9.872735, -1.165816, NaN, 16.442121, 16.615282, NaN, 22.783404, NaN, -9.628572, -4.700497, -13.576666, -10.322083, -14.265335, NaN, -4.382191, NaN, -5.433891, 2.166444, 4.318422, -15.075635, 18.608093, 0.649474, NaN, -12.300796, -7.615097, NaN, -2.679587, 1.324472, 9.289116, -22.092359, -3.931426, 14.112932, 6.450232, 3.327491, 2.856261, 8.223911, -6.631212, 19.834403, 22.428683, NaN, 19.858525, NaN, 15.219195, 8.263517, 10.671177, 8.289869, 5.588695, -24.212300, -16.733642, 12.535462, NaN, -5.528395, 12.508820, -7.151934, -6.233354, 22.460510, -7.224152, 3.691380, 11.950591, 8.008369, 7.064887, -7.565446, 4.587096, 10.504461, 5.496674, 16.438442, 6.650602, 18.140220, -10.869737, -5.885335, -11.732125, 4.972935, -10.358256, 28.369526, -13.535345, K, H, H, K, I
29.888530, 14.157164, NaN, 2.197148, NaN, -2.316954, -39.405941, 17.613676, -4.112294, 16.125305, NaN, NaN, 16.383457, -0.644214, 5.698736, 6.010276, 12.066967, 13.167787, 16.373117, -20.260819, 12.010457, 9.526215, 31.780025, 17.526611, 15.089550, 5.463161, NaN, NaN, -7.952141, -1.501645, NaN, -5.297262, -11.524205, NaN, -15.295610, -2.280993, NaN, 2.816579, NaN, -8.475462, 9.951778, 5.115852, -14.971939, NaN, -8.602237, -12.286667, 0.980858, 1.491216, 7.448109, -18.852750, -6.615936, 16.660974, 8.779872, 8.194021, 0.537576, 5.472677, -1.678321, 12.948301, NaN, NaN, 13.454243, -8.074351, 18.103255, 3.404767, 8.575336, 14.452273, 10.276599, -25.845356, -24.458763, 14.983673, NaN, NaN, 12.315356, 0.589058, -11.461081, 20.512820, NaN, 9.283868, 11.270054, 9.433765, 10.763758, NaN, 3.206908, 9.689316, 11.817370, 26.588291, 3.727515, 12.142997, -4.613535, NaN, -11.478884, 8.622831, -14.786943, 25.591288, -9.610107, H, H, I, NaN, G
24.651466, 11.461845, -11.518637, -5.510682, -16.547612, -4.675823, -40.076834, 12.327610, -7.589488, 4.250078, -1.231904, -7.817619, 10.264492, -9.981249, -1.096402, 4.486009, 10.173663, 7.621765, 12.930556, NaN, 5.390291, 1.191742, 30.243547, 15.671557, 10.833028, 1.545366, 14.399710, 12.586515, -5.965329, NaN, NaN, NaN, -17.377584, -17.430464, -13.729236, -2.988732, -4.664297, -2.524840, -1.662022, -11.189447, 12.411433, 3.721309, -12.283224, NaN, -8.717554, NaN, -1.990460, 0.352681, 8.239937, -24.002640, -9.084509, 12.114965, 5.099359, 2.505512, NaN, 7.653167, -5.768187, 11.360936, 11.515059, -1.578997, 12.538864, -9.986327, 14.300936, 5.215867, 6.246339, NaN, 6.505070, NaN, -23.197078, 8.688904, 3.148092, -9.592185, 4.986008, -6.214937, -13.273374, 20.621667, -13.229456, 4.824646, 4.390452, 4.140805, 7.787337, -12.857832, 2.163486, 6.352572, 6.913550, NaN, 0.323655, 12.639763, -7.111650, NaN, -19.860147, 5.114763, -16.608581, 20.690232, NaN, H, H, I, K, H
25.500799, 8.917764, -11.183642, -0.866688, -18.322437, NaN, NaN, 17.485443, -3.954747, NaN, 2.969057, NaN, 11.117071, -6.898879, -0.259519, 7.584273, 13.811983, 9.399309, 12.690960, -24.080949, 5.916180, -1.878813, 34.054750, NaN, 14.471387, 4.664026, 17.446290, 8.168880, -8.286926, NaN, -15.612691, -8.316147, -15.844674, -20.230832, -13.390487, 1.045109, -0.343912, 0.785556, 4.700464, -12.040695, 9.612880, 6.412461, -11.911654, -13.944628, -11.148277, -19.490378, NaN, -3.011166, 9.192408, -18.398443, -12.170793, 10.777068, 3.801549, 5.729337, NaN, 9.967915, NaN, 17.568009, 17.291073, 5.517047, 11.074420, -5.289675, 14.333754, 8.673242, 3.065702, 9.475949, 8.946113, -25.833677, NaN, 10.323111, 4.978145, NaN, 4.198550, -4.686935, -13.541200, 23.471315, -11.782112, 3.640960, 6.660752, 7.730252, NaN, -6.764792, 3.341512, NaN, NaN, 19.092946, -2.158737, NaN, -9.114181, NaN, NaN, 6.688829, -16.181569, 24.083562, -9.334127, H, H, J, I, G
28.172957, NaN, NaN, -6.390426, -13.645759, 1.360519, -34.363269, 16.100309, -1.012003, 10.734656, 0.215999, NaN, 11.830779, -5.886435, 1.693571, 7.240198, 10.715623, 12.569575, 15.103622, -18.837738, 8.280319, 5.414707, 34.903772, NaN, 11.546176, NaN, 14.643766, 17.134712, -6.567933, -6.137982, -15.251635, -9.826349, -12.836795, NaN, NaN, -1.101386, -1.023410, 0.901542, 0.562887, NaN, 12.795242, 3.425291, -8.502334, -11.437831, -11.794167, -15.466727, 0.746664, 5.892823, 7.119600, -19.610569, -2.569200, 14.091341, 8.123861, 5.137890, 2.757662, 5.537723, -1.922862, 13.691096, NaN, 4.723113, 15.869083, NaN, 15.437552, 8.528442, 11.601142, 13.348750, 9.925988, -25.538045, -19.343747, 12.992467, 5.381507, -8.165019, 9.953382, -1.697266, -10.610770, 19.730872, -5.664691, 5.888250, 10.955272, 5.797405, 6.619244, -9.035218, 4.930808, 9.839174, 14.047391, NaN, 6.417564, 15.134845, -4.387595, -4.144902, -11.199216, 7.810517, -16.657212, 25.837477, -11.648190, H, H, H, G, K
23.319188, 12.641633, -11.638518, NaN, -14.887838, 0.106006, -40.281644, 14.365442, -1.513581, NaN, 0.975628, -2.585544, 19.056640, NaN, 1.017091, 2.086645, NaN, 8.533084, 14.229745, -20.706224, 8.913973, 5.002386, NaN, 14.017775, 17.544515, 5.513868, 17.394664, 9.196349, -11.047510, -2.310420, -13.492071, -6.954814, -11.423293, -13.499795, -12.631121, -3.476423, -3.865113, 2.317249, NaN, -10.142220, 15.752022, 8.194124, -13.906567, -11.667437, -8.199480, -18.446202, 1.288392, 3.622743, 10.150741, -17.507425, -7.942066, 9.232918, 9.503192, 9.427976, NaN, 6.141551, -2.853183, 17.065887, 16.209432, 2.426081, 10.835023, -4.737924, 14.098562, 7.454755, 8.312699, 9.896168, 7.204598, NaN, -19.186504, 13.508406, 4.624409, -6.431186, 8.002721, -3.582285, -9.057314, 23.729219, -8.204720, NaN, 11.338808, 10.073412, NaN, -8.262195, 2.711156, NaN, NaN, 21.796600, 3.302248, 13.359909, -5.345848, -10.112452, NaN, 2.115192, -14.426228, 22.633229, -10.239151, H, H, NaN, NaN, K
NaN, 15.283620, -6.800848, -2.805669, -15.625335, -0.145267, -38.585178, 15.943747, -3.514263, 13.808902, -1.862754, -8.187392, 15.942661, -4.300026, 1.717038, 5.653171, 9.654493, 12.752714, 17.126796, -23.388512, NaN, 7.803966, 33.456544, 17.968293, 15.122869, 0.802508, 18.493150, 11.519749, NaN, 1.896061, -14.975612, -1.743478, NaN, -11.371734, -12.057368, -0.695673, -3.521647, 2.933023, 0.464824, NaN, 15.646460, NaN, -12.558756, -5.541856, -4.985266, -14.641106, 2.754379, 0.216705, 10.301747, -19.141260, -1.331021, 10.691068, 7.009188, 5.031667, 1.451781, NaN, -2.347682, 14.109564, 14.021107, 2.618278, 17.256734, -0.763194, 14.524691, 10.414995, 9.756634, 16.167135, NaN, -20.466301, NaN, 15.359232, 10.862255, -10.716830, 9.325959, 0.860222, -10.589544, 23.798803, -7.963611, 8.745150, 10.223292, 14.551739, NaN, -7.108567, 4.314959, 6.952106, NaN, 24.998377, 1.785830, 16.565267, -4.270502, -5.031653, -12.937025, 4.273172, -11.479361, 26.207279, -11.425653, J, H, H, I, K
26.585173, NaN, -9.117954, -0.605361, -12.555874, -3.741788, -43.582751, 16.996825, -8.727273, 4.784960, -2.648386, -7.529079, 14.664773, -9.102248, -9.218260, -2.139217, 12.820830, 12.887723, NaN, -23.865262, NaN, 1.533603, NaN, 11.661012, 13.608100, 1.428389, 15.668276, 5.002135, -19.392212, -7.277025, -13.376885, -7.639942, -14.811409, -14.064763, -10.582549, NaN, -11.459642, -2.969956, NaN, -12.115717, 14.597573, 3.737836, -18.308152, NaN, -10.425271, -19.470264, -4.454226, 0.612685, 7.949622, -17.687669, -9.802616, 10.419366, 4.269184, 3.805186, -0.097786, 5.054392, -8.399630, NaN, 12.086218, -0.061243, 12.164502, -12.299144, 13.140914, 4.529093, 4.743812, 12.532398, 5.263900, -26.428636, -26.943679, 14.204963, 1.819066, -8.671233, 6.539115, -6.858990, -12.104309, NaN, -11.150490, 0.019671, NaN, 4.929353, 5.480473, -10.613201, NaN, 7.877891, 1.349992, 11.294383, NaN, 9.269621, NaN, -3.482691, -8.323839, 1.465509, -16.351902, 23.955506, -16.542922, G, H, NaN, NaN, G
NaN, 6.237473, -10.493110, -7.017897, -18.657700, -8.154201, -44.313505, 9.582144, -8.096209, 5.414757, -5.030032, -9.441449, 11.827693, -13.706006, NaN, -2.495614, 6.089559, 4.351728, NaN, -25.427288, 9.324682, -1.423692, 26.434245, NaN, 9.353008, NaN, 10.488653, NaN, -11.627450, -8.478363, -18.331893, -11.812900, -17.340007, NaN, -19.197579, -7.822074, -11.181138, -3.846420, -2.312323, -14.617617, 7.810740, 4.422736, -17.335932, -17.420882, NaN, NaN, NaN, 1.364765, 5.796317, NaN, -13.425610, 6.813130, 5.395133, -0.312669, NaN, -0.584151, -8.450861, 11.395664, NaN, -3.445129, 8.678201, -9.902196, 9.958350, -0.270435, 6.609351, 3.814420, -1.250893, -30.820092, -28.585475, 6.320606, 1.305020, NaN, 5.703570, -5.727196, -13.866915, 14.892623, -14.031770, -1.404967, 9.076084, 5.519385, 8.038219, -12.490418, 3.179766, 5.085187, 3.468460, 14.360223, NaN, 6.367958, -13.682748, -11.221539, -14.668688, 0.095054, -21.550053, 17.486149, -16.325329, J, H, J, G, H
26.206478, NaN, -10.468922, -3.819359, -13.152346, -4.985194, -37.856600, NaN, -2.612426, 6.691910, -4.432266, -5.415440, 13.232656, -6.325011, NaN, NaN, 9.238544, 14.266856, NaN, -26.095523, NaN, 1.389655, 31.445988, 16.341848, 14.461882, 4.080193, 15.862644, 8.029906, -11.130378, 0.770650, -11.187690, -6.419201, -19.327123, -12.556692, -12.098500, -7.202727, NaN, -2.050198, -0.024171, NaN, 12.259983, NaN, -14.019794, -10.429312, -7.349744, -16.054251, 1.371670, 2.410472, 12.335436, -20.087512, -8.460019, NaN, 6.073695, 1.481345, 3.397397, NaN, NaN, 12.325447, 9.794732, NaN, 12.447888, -4.396596, 14.650529, 6.186317, 5.494996, 9.083930, NaN, -20.945158, -25.000843, 7.695943, NaN, -10.093677, 9.967065, -4.289055, -11.839411, 21.984953, -8.443223, 8.247276, NaN, 11.464155, 11.883463, NaN, -0.740257, 8.934070, 5.907548, 19.735488, -0.405542, NaN, -9.191602, NaN, -14.918381, 3.321600, -14.768741, 27.380535, -10.456192, I, H, H, H, H
26.000883, 15.568665, -8.665303, NaN, -11.339020, NaN, -34.857858, 15.190084, -3.268339, 11.518806, 1.420430, -5.266614, 11.334858, -9.233142, NaN, NaN, 15.860059, 13.901214, 10.644594, NaN, 11.993595, 2.582586, 36.561708, 11.444531, NaN, NaN, NaN, NaN, -8.120539, -5.659041, -13.525349, -6.236905, -13.252252, -17.628028, -8.042859, -2.938872, NaN, NaN, 2.607534, -10.501280, 8.976973, 4.000350, -10.714273, -14.466380, -9.079373, -19.549662, -6.315433, -0.564350, 9.375374, -23.964266, NaN, 9.868556, 5.165904, 3.550448, 5.837114, 6.819256, -4.366497, 14.227188, 13.091053, 0.663355, 10.520601, NaN, 18.512216, 5.126043, 7.496822, NaN, 6.646160, -23.643949, -23.712395, NaN, 2.571367, -4.895104, 4.754703, -5.478143, -8.790543, 18.928620, -9.965527, NaN, 9.685123, 9.782503, NaN, -8.810062, 4.350523, 11.806972, 6.252669, 18.341333, -1.224133, 11.976686, -4.726421, NaN, -16.104128, 7.253599, -13.467692, 24.015390, -9.987594, I, NaN, G, K, K
27.473938, 11.140229, -9.495503, -1.141799, -16.050673, -0.718615, NaN, 18.270797, -1.056882, 15.790779, 5.265711, -2.865509, 16.371855, NaN, 1.110453, NaN, 17.847620, 12.496476, 17.950384, -19.715670, 10.291161, 5.444815, 35.125414, 14.786510, 16.821904, NaN, 18.881296, 8.932248, -10.428866, 0.071280, -14.740812, -2.747766, -12.241895, -16.640297, -12.643691, 4.668126, -5.403327, NaN, 7.612449, -8.550782, 16.613578, 3.454975, -15.035667, -10.097544, -4.071932, -17.923156, NaN, NaN, 8.229672, -22.141120, -6.568252, NaN, 12.881846, 6.825209, 1.266759, 7.311628, -0.861994, 18.578436, 11.636888, 4.474326, 11.571712, -7.216728, 16.183032, 10.229905, 7.441600, NaN, NaN, -24.019663, -21.130322, 13.926796, 3.953952, -5.429081, 10.904387, -5.465901, -7.486896, 18.798399, -9.189652, 5.323512, NaN, 5.447957, 5.640697, -8.682660, 1.912333, 12.150183, 5.668060, 22.856752, 4.720256, 12.030305, -5.876243, -5.924335, -14.719402, 8.263908, -14.028290, 27.645444, NaN, K, H, NaN, H, NaN
30.074449, 11.018563, -9.240021, 0.027211, NaN, 0.045091, -35.598722, 18.622668, -2.063015, 8.533881, 7.599421, NaN, NaN, -5.547202, -5.128200, 6.196511, 9.406396, 15.474605, NaN, -21.595163, 12.752197, 6.185544, 29.112879, 17.457843, 15.322207, 1.330762, 19.008141, NaN, NaN, -5.584046, -17.843194, -9.112550, -13.795412, -19.459209, -11.562734, 2.141595, NaN, 1.138980, NaN, -8.697424, 16.443775, 5.966348, -10.217018, -14.854873, -6.905499, -16.287394, -0.775176, 1.689255, 10.370786, -19.009358, NaN, 15.306389, NaN, 6.164830, 1.971022, 10.924643, NaN, 17.821114, 15.782373, 6.006177, 10.824918, -7.993923, NaN, 12.004327, 8.552338, 10.855290, NaN, -26.001942, -24.205652, 16.587053, 7.403307, -3.233362, 8.438968, NaN, -7.032718, 27.090209, -6.657527, NaN, 7.294439, 4.583007, 10.428730, -9.972181, NaN, 4.272069, 6.101851, 17.826063, 0.977157, 15.847513, -7.020176, -10.175001, -14.375566, 4.926176, -14.475396, 25.599625, -13.261595, G, H, I, H, G
28.377529, NaN, NaN, -5.560006, -18.921829, NaN, -39.105538, 10.838572, -7.659473, 5.059160, -0.891042, -5.776952, 4.090894, -6.920394, -0.262481, 1.795679, NaN, 9.814533, 12.097637, -23.513062, 4.577485, -1.127474, 33.283993, 11.155643, 12.452930, 0.685396, 10.629770, 10.281548, -8.457919, NaN, -17.853580, -8.685766, -17.543265, -20.610485, -8.332573, -4.849941, -6.492912, -5.800188, NaN, -14.494489, 7.727006, 1.083280, -12.997683, -14.399069, -10.748147, -20.607211, -7.576559, -0.519733, 8.278665, NaN, -13.141309, 12.861361, NaN, 1.563356, 1.395713, 6.618542, -8.362574, 12.709346, NaN, -4.366316, NaN, -9.868767, NaN, 2.403468, 9.491907, 9.533218, 8.961983, -27.118306, NaN, 13.072110, -1.687307, -8.684029, 7.818174, -11.588315, -12.442729, 15.358602, -11.457778, 4.270577, 8.256524, 6.290010, 5.605066, -12.279766, 5.795060, 9.963181, 5.619428, 13.312529, -0.468638, 11.339730, -6.229832, -9.164929, -16.436338, 4.628222, -15.071579, 23.660711, NaN, G, H, J, I, K
25.341676, 9.687174, -10.192450, -6.785607, -15.627659, NaN, -36.643973, 16.869284, -2.598651, 10.826736, 1.650471, NaN, 9.096540, -6.395157, -4.211521, 0.864436, NaN, 12.485064, 13.867674, NaN, 6.597359, 0.430622, NaN, NaN, NaN, 1.074101, 12.622569, 10.011583, -7.694692, -8.523660, -17.952719, NaN, NaN, -19.159958, -9.130543, 1.424518, -2.500779, -1.594655, 1.285684, -11.474851, 14.228703, 3.030835, -12.170298, -12.357658, -12.133604, -15.885962, 0.474310, -0.483386, 7.347026, -22.671384, -8.264107, 7.637066, 9.536816, 2.693519, NaN, NaN, -6.101963, 15.615545, 12.337759, NaN, 11.702397, -3.932464, 13.832042, 7.799525, 9.136072, 9.556656, 5.573124, NaN, -24.753882, 13.424999, 4.560170, -6.076206, 5.028880, -2.455355, -7.848173, 22.093405, -8.416118, 3.376826, 10.435389, 8.747963, NaN, -10.236106, 5.804480, 5.188033, 9.045294, 18.052317, -1.392117, 12.344216, NaN, -8.483852, -14.805294, 4.284070, -19.986868, 22.144526, -13.603884, NaN, NaN, J, H, K
27.049852, NaN, NaN, -3.226125, -19.458678, -10.583547, -44.153762, 10.707111, -10.821904, 6.304757, -3.217845, -9.177593, 12.511462, -9.661829, -0.996607, 4.866681, NaN, 9.354653, 11.837478, -27.949608, 5.110445, -2.481085, 29.938867, 10.843937, 11.041473, NaN, 11.862885, 1.869175, -10.776601, -6.834659, -17.764463, -7.957683, -18.093270, -19.989387, -16.389772, -7.349684, -9.183966, -1.140945, -3.456969, NaN, 6.538506, -1.026882, -16.884324, NaN, -10.869008, -26.266900, -4.231208, -0.210973, 8.109370, -27.990321, -11.326847, 8.493007, 5.173789, -2.028379, -7.509082, 4.198480, -9.205795, NaN, 4.659205, NaN, 9.704996, -9.757017, 11.837899, 0.696757, 1.551574, 6.315744, -1.378326, -28.966457, NaN, 7.460929, 4.446619, -13.985359, 8.490822, -9.005928, -15.865040, 13.679450, -16.394838, 1.832719, 10.006472, 3.281223, 5.904009, -8.843833, 2.807710, 7.061528, 5.316780, 18.322924, -1.246735, 10.202398, -11.031526, -9.913672, -14.945874, 3.325935, -17.653486, 20.220149, -17.103380, G, H, NaN, J, H
22.050236, 9.947566, -12.123443, -6.607822, -15.008809, -7.200555, NaN, 17.880101, -6.537621, 5.979166, -4.797440, NaN, 8.692768, -7.964688, -5.291846, 1.724394, 8.481312, NaN, 8.619309, -24.646880, 8.227388, 0.730498, 28.034186, 14.622374, 10.677681, 1.945954, NaN, 5.245696, -9.979846, NaN, -17.690505, -8.074758, -17.705915, -19.885034, NaN, -6.097180, -4.300980, -0.782518, NaN, -7.360916, 10.715179, 2.231474, -14.547486, -15.556880, -12.338659, -19.675204, -5.654076, -0.294224, 8.268396, -18.961047, -11.929999, 9.272656, NaN, 5.442639, 3.591478, 7.529247, -5.112017, 11.356905, NaN, -2.326144, NaN, -9.867467, 15.129707, 4.960055, 3.758383, 9.952256, 8.500053, -28.676884, NaN, 11.295419, 2.277363, -11.640285, 7.957224, -4.007257, -15.970240, NaN, NaN, 1.944129, NaN, 7.057461, 6.147405, -12.478509, NaN, NaN, 3.447096, 18.036986, -1.810538, 8.616772, -4.825233, NaN, -18.401026, -0.692252, -19.395020, NaN, -15.757214, J, NaN, K, H, K
NaN, 9.635291, -7.916006, -0.923408, NaN, 0.704376, -39.379158, 9.515308, NaN, NaN, 2.569091, -10.372102, 14.752725, -9.998956, -3.074379, 2.943476, 9.200368, 5.646000, 6.563222, -21.778871, 7.806374, 4.189108, 30.454112, NaN, 15.311034, 0.105805, NaN, 9.023799, -9.029732, -8.432785, -16.380805, -10.827746, -11.849558, -22.200857, -15.417210, NaN, NaN, -3.431127, -4.070665, -10.198039, 10.618043, 6.954587, -14.831101, -14.642930, NaN, -16.497952, -1.753079, -3.847083, 11.506655, -20.693067, -5.916281, 10.628663, 2.746764, 4.310984, -0.268314, 5.687808, -9.197823, 15.141734, 12.048574, 4.865091, 15.727085, NaN, NaN, 8.304213, NaN, 10.304818, 2.567857, -29.982171, NaN, 12.425698, 3.718461, -11.314630, 2.238066, NaN, NaN, NaN, -12.498750, -2.084179, 6.515120, 4.963776, 5.301227, -7.385421, 3.090029, 1.155098, 10.865978, 16.053134, -2.191135, 9.161841, NaN, -7.424869, -15.262537, 5.073448, -12.820291, 19.064946, -15.733403, J, H, NaN, H, K
22.879526, 11.862707, -12.297928, 0.254296, -14.549393, -2.776067, -40.482190, NaN, -3.781639, 10.282214, 0.238668, -9.831246, 12.875682, -11.504271, -2.803270, 6.568969, 9.188968, 11.040301, 14.444500, -22.454344, NaN, 3.002385, 34.073009, 16.418423, 13.702008, 4.424777, NaN, NaN, -10.535236, NaN, -14.734742, -9.840579, -17.589380, -16.808380, NaN, -3.962333, -10.135745, -0.674658, 2.715756, -11.947549, 11.741018, 2.642248, -12.754789, -10.962839, -13.917671, -21.063328, -0.490756, -1.215535, NaN, -22.452702, -8.400006, 13.711857, 5.159951, 4.132200, -1.277573, 3.524285, -3.688190, 15.491646, 14.166708, NaN, 13.067115, -8.325956, 12.129230, 5.079333, 5.653969, 9.449571, 3.835746, -26.464189, -21.435595, 10.409692, 6.355912, -10.695046, 11.986065, -0.221085, -8.386579, 21.508315, -7.538209, NaN, NaN, NaN, 9.544216, -8.425043, 1.824348, 4.536827, 7.489928, NaN, -0.350368, 16.643202, -6.254281, -8.132486, -10.668989, 2.178480, -17.300453, 24.868460, NaN, NaN, H, G, I, I
24.693363, 9.535894, -10.163453, -2.882595, -16.823528, -3.781884, -43.053565, 19.011111, -8.585968, 9.649341, 0.518022, -10.403473, 13.895727, -7.823728, -2.802951, 1.963236, 13.663843, NaN, 14.997118, -24.073191, 7.489808, NaN, NaN, 16.454457, NaN, 3.831553, 13.732717, NaN, -8.569381, -1.222745, NaN, -4.513522, NaN, -17.505641, -13.514157, 1.180675, NaN, 0.883536, 1.623392, -10.337011, NaN, 8.034048, NaN, -14.271855, -7.726497, -17.729577, 1.011723, NaN, 8.997443, -16.082333, -10.730763, 11.215634, 7.175505, 6.521851, -1.020843, 6.476095, -0.711766, 11.926013, 11.685194, NaN, 11.568682, -7.639136, 12.800296, 7.485851, 6.175122, NaN, 9.046591, -25.203862, NaN, NaN, NaN, -11.193949, 6.154875, -0.490645, -11.848326, 20.209952, -12.040373, 6.466257, 11.100254, 6.133343, 6.946343, -11.337136, 7.309562, 5.307922, NaN, 18.094044, 0.576413, 12.440334, -10.440788, -6.840974, NaN, 5.970518, -18.082802, 22.588657, -14.971205, K, H, H, K, H
20.555554, 8.598491, -12.057432, -7.784916, -16.887603, -9.337176, NaN, 16.104803, -2.285336, 9.868785, -1.138505, -9.557205, 6.622768, -8.596993, -6.460036, 1.939562, 3.175008, 5.591156, 7.874595, -23.140967, 5.353293, -4.063767, 26.949216, 15.533271, 9.218104, 0.566136, 16.968367, 4.276604, -11.714540, NaN, NaN, -10.791285, -15.530316, -19.461450, -12.878600, -6.781051, -5.761212, NaN, NaN, -12.254533, 12.671449, 2.867670, -12.045120, -15.066508, -14.148227, NaN, -9.584745, NaN, 3.008270, -21.156756, -11.930719, 8.870955, 8.334113, NaN, NaN, 1.861018, -6.561637, 12.968520, 11.079287, -3.244482, 9.988689, -10.998505, 12.074898, 4.024452, 7.047648, 9.397147, 5.192642, -29.611352, -22.839911, 9.334426, 2.174731, -11.546518, 7.101779, -9.076708, -18.041433, 17.760090, NaN, 1.427337, 4.336275, 8.186174, -0.456418, NaN, 3.018879, 8.628715, 3.191284, 16.856895, -0.931346, NaN, -11.815391, -10.750109, -21.295473, 3.435228, -18.020362, 23.287163, -14.385904, K, H, J, NaN, G
22.743280, 10.756209, -11.549989, -5.340929, -18.474642, 0.508288, -39.608426, NaN, -3.621491, 11.027478, -0.935125, -6.230329, 12.065211, -9.561475, -0.804219, NaN, 11.477804, 6.460897, 14.976469, -21.254472, 4.039390, 4.090440, 30.053193, 13.305293, 11.609778, 5.283890, 16.538429, 10.690822, NaN, -4.280373, -14.823701, -8.585491, NaN, -19.304453, -15.338093, NaN, -5.904605, NaN, -1.009227, -8.813650, 7.089925, 7.022076, -12.362955, -8.916981, -11.269023, NaN, -2.581270, -0.022621, NaN, -20.596262, -6.186613, 11.359211, 9.919948, -0.035877, 0.656062, 6.241912, -8.847863, 16.239507, 8.172486, -0.957492, 11.018968, -10.511174, 9.738301, 5.973027, 7.743258, 12.441181, 4.191162, NaN, -21.773829, 12.409400, 6.994139, -12.989069, NaN, -4.439785, NaN, 19.201556, -12.939714, 5.276217, 8.421267, 6.748154, 2.665381, -9.605408, 1.934360, 7.412269, 6.837596, 22.639511, -1.840665, 11.858662, -4.944265, -5.033759, -14.196346, 7.066861, -11.886197, 23.564780, -12.406094, J, NaN, G, G, H
